PicoQuant FluoFit 4.6.5.0
Saved : 9/23/2014 12:39:33 PM

Model: Exp. [Reconv.] (Exponential)
Plotted Data Set #18 Decay: "\..\export for fluofit.dat" (19)
Plotted Data Set #18 IRF: "\..\IRF 20140118.phd" (1)
X²(reduced): 0.2615 ; Fitted Data Points: 917

Data Set #18
     Decay                 IRF                   Model Decay           Residuals
     t[ns]     Intens.     t[ns]     Intens.     t[ns]     Intens.     t[ns]       diff.
   12.8477          1   12.8940          8   12.8477      0.000   12.8477      0.000
   12.8517          0   12.8980          5   12.8517      0.000   12.8517      0.000
   12.8557          0   12.9020          9   12.8557      0.000   12.8557      0.000
   12.8597          0   12.9060         11   12.8597      0.000   12.8597      0.000
   12.8637          0   12.9100          8   12.8637      0.000   12.8637      0.000
   12.8677          0   12.9140          6   12.8677      0.000   12.8677      0.000
   12.8717          0   12.9180         10   12.8717      0.000   12.8717      0.000
   12.8757          1   12.9220          5   12.8757      0.000   12.8757      0.000
   12.8797          0   12.9260          5   12.8797      0.000   12.8797      0.000
   12.8837          0   12.9300          4   12.8837      0.000   12.8837      0.000
   12.8877          0   12.9340          6   12.8877      0.000   12.8877      0.000
   12.8917          0   12.9380          4   12.8917      0.000   12.8917      0.000
   12.8957          0   12.9420          7   12.8957      0.000   12.8957      0.000
   12.8997          0   12.9460          6   12.8997      0.000   12.8997      0.000
   12.9037          0   12.9500          6   12.9037      0.000   12.9037      0.000
   12.9077          0   12.9540          8   12.9077      0.000   12.9077      0.000
   12.9117          0   12.9580          7   12.9117      0.000   12.9117      0.000
   12.9157          2   12.9620          6   12.9157      0.000   12.9157      0.000
   12.9197          0   12.9660         13   12.9197      0.000   12.9197      0.000
   12.9237          0   12.9700          7   12.9237      0.000   12.9237      0.000
   12.9277          1   12.9740         11   12.9277      0.000   12.9277      0.000
   12.9317          0   12.9780         12   12.9317      0.000   12.9317      0.000
   12.9357          0   12.9820         10   12.9357      0.000   12.9357      0.000
   12.9397          2   12.9860         11   12.9397      0.000   12.9397      0.000
   12.9437          1   12.9900          6   12.9437      0.000   12.9437      0.000
   12.9477          0   12.9940          5   12.9477      0.000   12.9477      0.000
   12.9517          0   12.9980          3   12.9517      0.000   12.9517      0.000
   12.9557          0   13.0020          4   12.9557      0.000   12.9557      0.000
   12.9597          0   13.0060          6   12.9597      0.000   12.9597      0.000
   12.9637          0   13.0100          7   12.9637      0.000   12.9637      0.000
   12.9677          0   13.0140          8   12.9677      0.000   12.9677      0.000
   12.9717          0   13.0180          6   12.9717      0.000   12.9717      0.000
   12.9757          0   13.0220          6   12.9757      0.000   12.9757      0.000
   12.9797          1   13.0260          6   12.9797      0.000   12.9797      0.000
   12.9837          0   13.0300         11   12.9837      0.000   12.9837      0.000
   12.9877          0   13.0340          8   12.9877      0.000   12.9877      0.000
   12.9917          0   13.0380          3   12.9917      0.000   12.9917      0.000
   12.9957          0   13.0420         13   12.9957      0.000   12.9957      0.000
   12.9997          0   13.0460          3   12.9997      0.000   12.9997      0.000
   13.0037          0   13.0500          6   13.0037      0.000   13.0037      0.000
   13.0077          1   13.0540          6   13.0077      0.000   13.0077      0.000
   13.0117          1   13.0580          4   13.0117      0.000   13.0117      0.000
   13.0157          0   13.0620          8   13.0157      0.000   13.0157      0.000
   13.0197          0   13.0660          7   13.0197      0.000   13.0197      0.000
   13.0237          0   13.0700         10   13.0237      0.000   13.0237      0.000
   13.0277          0   13.0740          7   13.0277      0.000   13.0277      0.000
   13.0317          0   13.0780         13   13.0317      0.000   13.0317      0.000
   13.0357          0   13.0820          3   13.0357      0.000   13.0357      0.000
   13.0397          0   13.0860          9   13.0397      0.000   13.0397      0.000
   13.0437          0   13.0900          7   13.0437      0.000   13.0437      0.000
   13.0477          0   13.0940         11   13.0477      0.000   13.0477      0.000
   13.0517          0   13.0980          4   13.0517      0.000   13.0517      0.000
   13.0557          0   13.1020          6   13.0557      0.000   13.0557      0.000
   13.0597          0   13.1060          5   13.0597      0.000   13.0597      0.000
   13.0637          0   13.1100          5   13.0637      0.000   13.0637      0.000
   13.0677          0   13.1140          6   13.0677      0.000   13.0677      0.000
   13.0717          0   13.1180          6   13.0717      0.000   13.0717      0.000
   13.0757          0   13.1220          5   13.0757      0.000   13.0757      0.000
   13.0797          0   13.1260          6   13.0797      0.000   13.0797      0.000
   13.0837          0   13.1300          7   13.0837      0.000   13.0837      0.000
   13.0877          0   13.1340          6   13.0877      0.000   13.0877      0.000
   13.0917          0   13.1380          4   13.0917      0.000   13.0917      0.000
   13.0957          0   13.1420          2   13.0957      0.000   13.0957      0.000
   13.0997          0   13.1460          9   13.0997      0.000   13.0997      0.000
   13.1037          0   13.1500          6   13.1037      0.000   13.1037      0.000
   13.1077          0   13.1540          8   13.1077      0.000   13.1077      0.000
   13.1117          0   13.1580         12   13.1117      0.000   13.1117      0.000
   13.1157          0   13.1620          5   13.1157      0.000   13.1157      0.000
   13.1197          0   13.1660          9   13.1197      0.000   13.1197      0.000
   13.1237          1   13.1700         11   13.1237      0.000   13.1237      0.000
   13.1277          0   13.1740          7   13.1277      0.000   13.1277      0.000
   13.1317          0   13.1780          5   13.1317      0.000   13.1317      0.000
   13.1357          1   13.1820          5   13.1357      0.000   13.1357      0.000
   13.1397          1   13.1860          7   13.1397      0.000   13.1397      0.000
   13.1437          1   13.1900         11   13.1437      0.000   13.1437      0.000
   13.1477          0   13.1940          5   13.1477      0.000   13.1477      0.000

Best Fit Parameters:

Data Set #0
A1           =    128.2 Cnts
t1           =    0.054 ns
A2           =     22.2 Cnts
t2           =    0.265 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.039 ns

Data Set #1
A1           =    173.1 Cnts
t1           =    0.044 ns
A2           =     21.0 Cnts
t2           =    0.158 ns
Bkgr. Dec    =      0.1 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.039 ns

Data Set #2
A1           =    187.9 Cnts
t1           =    0.057 ns
A2           =     18.9 Cnts
t2           =    0.326 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.042 ns

Data Set #3
A1           =    143.0 Cnts
t1           =    0.049 ns
A2           =     14.5 Cnts
t2           =    0.253 ns
Bkgr. Dec    =      0.1 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.044 ns

Data Set #4
A1           =    215.0 Cnts
t1           =    0.045 ns
A2           =     32.8 Cnts
t2           =    0.134 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.044 ns

Data Set #5
A1           =    314.3 Cnts
t1           =    0.052 ns
A2           =     25.6 Cnts
t2           =    0.264 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.037 ns

Data Set #6
A1           =    171.1 Cnts
t1           =    0.042 ns
A2           =     41.7 Cnts
t2           =    0.196 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.040 ns

Data Set #7
A1           =     99.9 Cnts
t1           =    0.090 ns
A2           =      9.8 Cnts
t2           =    0.400 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.043 ns

Data Set #8
A1           =    198.7 Cnts
t1           =    0.067 ns
A2           =     27.5 Cnts
t2           =    0.241 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.042 ns

Data Set #9
A1           =    134.3 Cnts
t1           =    0.075 ns
A2           =      0.0 Cnts
t2           =    0.342 ns
Bkgr. Dec    =      0.1 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.041 ns

Data Set #10
A1           =     72.3 Cnts
t1           =    0.085 ns
A2           =      7.3 Cnts
t2           =    0.334 ns
Bkgr. Dec    =      0.1 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.042 ns

Data Set #11
A1           =    463.2 Cnts
t1           =    0.048 ns
A2           =    137.6 Cnts
t2           =    0.193 ns
Bkgr. Dec    =      0.6 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.043 ns

Data Set #12
A1           =    268.2 Cnts
t1           =    0.062 ns
A2           =     18.7 Cnts
t2           =    0.262 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.043 ns

Data Set #13
A1           =    136.2 Cnts
t1           =    0.033 ns
A2           =    101.3 Cnts
t2           =    0.132 ns
Bkgr. Dec    =      0.3 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.043 ns

Data Set #14
A1           =    547.8 Cnts
t1           =    0.060 ns
A2           =     45.4 Cnts
t2           =    0.264 ns
Bkgr. Dec    =      0.7 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.039 ns

Data Set #15
A1           =    371.5 Cnts
t1           =    0.067 ns
A2           =     77.0 Cnts
t2           =    0.235 ns
Bkgr. Dec    =      0.4 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.042 ns

Data Set #16
A1           =    284.0 Cnts
t1           =    0.049 ns
A2           =     62.0 Cnts
t2           =    0.216 ns
Bkgr. Dec    =      0.3 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.040 ns

Data Set #17
A1           =    241.6 Cnts
t1           =    0.040 ns
A2           =     72.8 Cnts
t2           =    0.133 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.041 ns

Data Set #18
A1           =    259.0 Cnts
t1           =    0.055 ns
A2           =     51.7 Cnts
t2           =    0.207 ns
Bkgr. Dec    =      0.3 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.042 ns

Data Set #19
A1           =     50.6 Cnts
t1           =    0.062 ns
A2           =     18.4 Cnts
t2           =    0.400 ns
Bkgr. Dec    =      0.3 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.043 ns

Data Set #20
A1           =    335.4 Cnts
t1           =    0.062 ns
A2           =     51.0 Cnts
t2           =    0.193 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.041 ns

Data Set #21
A1           =    314.1 Cnts
t1           =    0.049 ns
A2           =     47.0 Cnts
t2           =    0.200 ns
Bkgr. Dec    =      0.3 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.041 ns

Data Set #22
A1           =    402.6 Cnts
t1           =    0.044 ns
A2           =     43.8 Cnts
t2           =    0.193 ns
Bkgr. Dec    =      0.3 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.041 ns

Data Set #23
A1           =    221.3 Cnts
t1           =    0.046 ns
A2           =     71.2 Cnts
t2           =    0.142 ns
Bkgr. Dec    =      0.3 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.039 ns

Data Set #24
A1           =    496.1 Cnts
t1           =    0.054 ns
A2           =     84.0 Cnts
t2           =    0.178 ns
Bkgr. Dec    =      0.4 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.041 ns

Data Set #25
A1           =     95.5 Cnts
t1           =    0.072 ns
A2           =     16.6 Cnts
t2           =    0.400 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.040 ns

Data Set #26
A1           =    559.8 Cnts
t1           =    0.048 ns
A2           =    126.5 Cnts
t2           =    0.153 ns
Bkgr. Dec    =      0.5 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.042 ns

Data Set #27
A1           =    599.1 Cnts
t1           =    0.072 ns
A2           =     32.7 Cnts
t2           =    0.400 ns
Bkgr. Dec    =      0.5 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.040 ns

Data Set #28
A1           =     79.5 Cnts
t1           =    0.033 ns
A2           =     59.2 Cnts
t2           =    0.118 ns
Bkgr. Dec    =      0.1 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.043 ns

Data Set #29
A1           =     58.7 Cnts
t1           =    0.059 ns
A2           =     31.6 Cnts
t2           =    0.278 ns
Bkgr. Dec    =      0.1 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.043 ns

Data Set #30
A1           =    617.9 Cnts
t1           =    0.049 ns
A2           =     62.9 Cnts
t2           =    0.214 ns
Bkgr. Dec    =      0.4 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.044 ns

Data Set #31
A1           =    289.7 Cnts
t1           =    0.032 ns
A2           =    169.4 Cnts
t2           =    0.099 ns
Bkgr. Dec    =      0.3 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.042 ns

Data Set #32
A1           =    123.6 Cnts
t1           =    0.075 ns
A2           =      3.7 Cnts
t2           =    0.400 ns
Bkgr. Dec    =      0.1 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.038 ns

Data Set #33
A1           =    266.8 Cnts
t1           =    0.057 ns
A2           =     48.7 Cnts
t2           =    0.183 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.038 ns

Data Set #34
A1           =    260.2 Cnts
t1           =    0.055 ns
A2           =     78.1 Cnts
t2           =    0.154 ns
Bkgr. Dec    =      0.5 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.042 ns

Data Set #35
A1           =    147.2 Cnts
t1           =    0.090 ns
A2           =     30.9 Cnts
t2           =    0.315 ns
Bkgr. Dec    =      0.4 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.041 ns

Data Set #36
A1           =     45.3 Cnts
t1           =    0.090 ns
A2           =     10.3 Cnts
t2           =    0.392 ns
Bkgr. Dec    =      0.1 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.045 ns

Data Set #37
A1           =    571.7 Cnts
t1           =    0.050 ns
A2           =     41.0 Cnts
t2           =    0.187 ns
Bkgr. Dec    =      0.6 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.040 ns

Data Set #38
A1           =    499.1 Cnts
t1           =    0.068 ns
A2           =     64.5 Cnts
t2           =    0.305 ns
Bkgr. Dec    =      0.5 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.041 ns

Data Set #39
A1           =    215.6 Cnts
t1           =    0.060 ns
A2           =     33.3 Cnts
t2           =    0.400 ns
Bkgr. Dec    =      1.5 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.036 ns

Data Set #40
A1           =    453.0 Cnts
t1           =    0.072 ns
A2           =     57.9 Cnts
t2           =    0.282 ns
Bkgr. Dec    =      0.4 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.042 ns

Data Set #41
A1           =    367.9 Cnts
t1           =    0.059 ns
A2           =     54.4 Cnts
t2           =    0.400 ns
Bkgr. Dec    =      1.3 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.039 ns

Data Set #42
A1           =    182.2 Cnts
t1           =    0.035 ns
A2           =    178.1 Cnts
t2           =    0.109 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.042 ns

Data Set #43
A1           =    360.7 Cnts
t1           =    0.049 ns
A2           =     21.0 Cnts
t2           =    0.212 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.041 ns

Data Set #44
A1           =    317.9 Cnts
t1           =    0.074 ns
A2           =     13.4 Cnts
t2           =    0.400 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.042 ns

Data Set #45
A1           =    566.7 Cnts
t1           =    0.054 ns
A2           =    264.5 Cnts
t2           =    0.114 ns
Bkgr. Dec    =      0.5 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.041 ns

Data Set #46
A1           =    234.7 Cnts
t1           =    0.074 ns
A2           =     15.2 Cnts
t2           =    0.267 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.041 ns

Data Set #47
A1           =    166.2 Cnts
t1           =    0.060 ns
A2           =     13.6 Cnts
t2           =    0.249 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.043 ns

Data Set #48
A1           =    467.7 Cnts
t1           =    0.072 ns
A2           =     65.2 Cnts
t2           =    0.280 ns
Bkgr. Dec    =      0.5 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.042 ns

Data Set #49
A1           =   1229.7 Cnts
t1           =    0.050 ns
A2           =    193.5 Cnts
t2           =    0.186 ns
Bkgr. Dec    =      0.9 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.043 ns

Data Set #50
A1           =     88.3 Cnts
t1           =    0.083 ns
A2           =      2.1 Cnts
t2           =    0.400 ns
Bkgr. Dec    =      0.1 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.040 ns

Data Set #51
A1           =    630.8 Cnts
t1           =    0.052 ns
A2           =     12.5 Cnts
t2           =    0.375 ns
Bkgr. Dec    =      0.7 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.042 ns

Data Set #52
A1           =    241.2 Cnts
t1           =    0.066 ns
A2           =     22.4 Cnts
t2           =    0.276 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.039 ns

Data Set #53
A1           =    139.7 Cnts
t1           =    0.065 ns
A2           =     51.0 Cnts
t2           =    0.195 ns
Bkgr. Dec    =      0.1 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.041 ns

Data Set #54
A1           =    336.8 Cnts
t1           =    0.042 ns
A2           =     89.1 Cnts
t2           =    0.144 ns
Bkgr. Dec    =      0.2 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.044 ns

Data Set #55
A1           =   1777.9 Cnts
t1           =    0.048 ns
A2           =    172.8 Cnts
t2           =    0.212 ns
Bkgr. Dec    =      0.9 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.040 ns

Data Set #56
A1           =    597.5 Cnts
t1           =    0.066 ns
A2           =     87.8 Cnts
t2           =    0.234 ns
Bkgr. Dec    =      0.5 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.042 ns

Data Set #57
A1           =    135.4 Cnts
t1           =    0.058 ns
A2           =     28.2 Cnts
t2           =    0.225 ns
Bkgr. Dec    =      0.1 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.044 ns

Data Set #58
A1           =    120.4 Cnts
t1           =    0.075 ns
A2           =      5.2 Cnts
t2           =    0.372 ns
Bkgr. Dec    =      0.1 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.042 ns

Data Set #59
A1           =    415.7 Cnts
t1           =    0.055 ns
A2           =    177.7 Cnts
t2           =    0.117 ns
Bkgr. Dec    =      0.3 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.041 ns

Data Set #60
A1           =    111.9 Cnts
t1           =    0.055 ns
A2           =     14.0 Cnts
t2           =    0.251 ns
Bkgr. Dec    =      0.1 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.043 ns

Data Set #61
A1           =    620.7 Cnts
t1           =    0.059 ns
A2           =    144.6 Cnts
t2           =    0.153 ns
Bkgr. Dec    =      0.3 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.044 ns

Data Set #62
A1           =    209.3 Cnts
t1           =    0.041 ns
A2           =     32.1 Cnts
t2           =    0.179 ns
Bkgr. Dec    =      0.1 Cnts
Bkgr. IRF    =      7.0 Cnts
Shift IRF    =    0.039 ns


Average Lifetime:
tAv.1=0.120 ns (intensity weighted)
tAv.2=0.080 ns (amplitude weighted)

Fractional Intensities of the Positive Decay Components:
t1 (0.055 ns): 57.10%
t2 (0.207 ns): 42.90%

Fractional Amplitudes of the Positive Decay Components:
t1 (0.055 ns): 83.36%
t2 (0.207 ns): 16.64%

Fitted Decay and Exponential Components:
   Time[ns]    Amp(t0)    Amp(t1)       sum
     0.0000    259.000     51.700      310.7
     0.0012    253.401     51.401      304.8
     0.0024    247.923     51.103      299.0
     0.0036    242.563     50.807      293.4
     0.0048    237.319     50.513      287.8
     0.0060    232.189     50.220      282.4
     0.0072    227.169     49.930      277.1
     0.0084    222.258     49.641      271.9
     0.0096    217.453     49.353      266.8
     0.0108    212.752     49.067      261.8
     0.0120    208.153     48.783      256.9
     0.0132    203.653     48.501      252.2
     0.0144    199.250     48.220      247.5
     0.0156    194.943     47.941      242.9
     0.0168    190.728     47.663      238.4
     0.0180    186.605     47.387      234.0
     0.0192    182.571     47.113      229.7
     0.0204    178.624     46.840      225.5
     0.0216    174.762     46.569      221.3
     0.0228    170.984     46.299      217.3
     0.0240    167.288     46.031      213.3
     0.0252    163.671     45.765      209.4
     0.0264    160.133     45.500      205.6
     0.0276    156.671     45.236      201.9
     0.0288    153.284     44.974      198.3
     0.0301    149.970     44.714      194.7
     0.0313    146.728     44.455      191.2
     0.0325    143.556     44.197      187.8
     0.0337    140.453     43.942      184.4
     0.0349    137.416     43.687      181.1
     0.0361    134.445     43.434      177.9
     0.0373    131.539     43.183      174.7
     0.0385    128.695     42.933      171.6
     0.0397    125.913     42.684      168.6
     0.0409    123.191     42.437      165.6
     0.0421    120.528     42.191      162.7
     0.0433    117.922     41.947      159.9
     0.0445    115.373     41.704      157.1
     0.0457    112.879     41.463      154.3
     0.0469    110.438     41.222      151.7
     0.0481    108.051     40.984      149.0
     0.0493    105.715     40.746      146.5
     0.0505    103.430     40.511      143.9
     0.0517    101.194     40.276      141.5
     0.0529     99.006     40.043      139.0
     0.0541     96.866     39.811      136.7
     0.0553     94.771     39.580      134.4
     0.0565     92.723     39.351      132.1
     0.0577     90.718     39.123      129.8
     0.0589     88.757     38.897      127.7
     0.0601     86.838     38.672      125.5
     0.0613     84.961     38.448      123.4
     0.0625     83.124     38.225      121.3
     0.0637     81.327     38.004      119.3
     0.0649     79.569     37.784      117.4
     0.0661     77.849     37.565      115.4
     0.0673     76.166     37.347      113.5
     0.0685     74.519     37.131      111.7
     0.0697     72.908     36.916      109.8
     0.0709     71.332     36.702      108.0
     0.0721     69.790     36.490      106.3
     0.0733     68.281     36.279      104.6
     0.0745     66.805     36.069      102.9
     0.0757     65.361     35.860      101.2
     0.0769     63.948     35.652       99.6
     0.0781     62.565     35.446       98.0
     0.0793     61.213     35.240       96.5
     0.0805     59.889     35.036       94.9
     0.0817     58.595     34.833       93.4
     0.0829     57.328     34.632       92.0
     0.0841     56.089     34.431       90.5
     0.0853     54.876     34.232       89.1
     0.0865     53.690     34.034       87.7
     0.0878     52.529     33.837       86.4
     0.0890     51.393     33.641       85.0
     0.0902     50.282     33.446       83.7
     0.0914     49.195     33.252       82.4
     0.0926     48.132     33.060       81.2
     0.0938     47.091     32.868       80.0
     0.0950     46.073     32.678       78.8
     0.0962     45.077     32.489       77.6
     0.0974     44.103     32.301       76.4
     0.0986     43.149     32.114       75.3
     0.0998     42.216     31.928       74.1
     0.1010     41.304     31.743       73.0
     0.1022     40.411     31.559       72.0
     0.1034     39.537     31.376       70.9
     0.1046     38.682     31.195       69.9
     0.1058     37.846     31.014       68.9
     0.1070     37.028     30.834       67.9
     0.1082     36.228     30.656       66.9
     0.1094     35.444     30.478       65.9
     0.1106     34.678     30.302       65.0
     0.1118     33.928     30.126       64.1
     0.1130     33.195     29.952       63.1
     0.1142     32.477     29.779       62.3
     0.1154     31.775     29.606       61.4
     0.1166     31.088     29.435       60.5
     0.1178     30.416     29.264       59.7
     0.1190     29.759     29.095       58.9
     0.1202     29.115     28.926       58.0
     0.1214     28.486     28.759       57.2
     0.1226     27.870     28.592       56.5
     0.1238     27.268     28.427       55.7
     0.1250     26.678     28.262       54.9
     0.1262     26.101     28.099       54.2
     0.1274     25.537     27.936       53.5
     0.1286     24.985     27.774       52.8
     0.1298     24.445     27.613       52.1
     0.1310     23.916     27.453       51.4
     0.1322     23.399     27.294       50.7
     0.1334     22.893     27.136       50.0
     0.1346     22.399     26.979       49.4
     0.1358     21.914     26.823       48.7
     0.1370     21.441     26.668       48.1
     0.1382     20.977     26.513       47.5
     0.1394     20.524     26.360       46.9
     0.1406     20.080     26.207       46.3
     0.1418     19.646     26.055       45.7
     0.1430     19.221     25.905       45.1
     0.1442     18.806     25.755       44.6
     0.1454     18.399     25.605       44.0
     0.1467     18.001     25.457       43.5
     0.1479     17.612     25.310       42.9
     0.1491     17.231     25.163       42.4
     0.1503     16.859     25.018       41.9
     0.1515     16.494     24.873       41.4
     0.1527     16.138     24.729       40.9
     0.1539     15.789     24.585       40.4
     0.1551     15.448     24.443       39.9
     0.1563     15.114     24.302       39.4
     0.1575     14.787     24.161       38.9
     0.1587     14.467     24.021       38.5
     0.1599     14.154     23.882       38.0
     0.1611     13.848     23.744       37.6
     0.1623     13.549     23.606       37.2
     0.1635     13.256     23.469       36.7
     0.1647     12.970     23.334       36.3
     0.1659     12.689     23.198       35.9
     0.1671     12.415     23.064       35.5
     0.1683     12.146     22.931       35.1
     0.1695     11.884     22.798       34.7
     0.1707     11.627     22.666       34.3
     0.1719     11.376     22.535       33.9
     0.1731     11.130     22.404       33.5
     0.1743     10.889     22.274       33.2
     0.1755     10.654     22.145       32.8
     0.1767     10.423     22.017       32.4
     0.1779     10.198     21.890       32.1
     0.1791      9.978     21.763       31.7
     0.1803      9.762     21.637       31.4
     0.1815      9.551     21.512       31.1
     0.1827      9.344     21.387       30.7
     0.1839      9.142     21.263       30.4
     0.1851      8.945     21.140       30.1
     0.1863      8.751     21.018       29.8
     0.1875      8.562     20.896       29.5
     0.1887      8.377     20.775       29.2
     0.1899      8.196     20.655       28.9
     0.1911      8.019     20.535       28.6
     0.1923      7.845     20.416       28.3
     0.1935      7.676     20.298       28.0
     0.1947      7.510     20.180       27.7
     0.1959      7.347     20.064       27.4
     0.1971      7.189     19.947       27.1
     0.1983      7.033     19.832       26.9
     0.1995      6.881     19.717       26.6
     0.2007      6.732     19.603       26.3
     0.2019      6.587     19.489       26.1
     0.2031      6.444     19.377       25.8
     0.2044      6.305     19.264       25.6
     0.2056      6.169     19.153       25.3
     0.2068      6.035     19.042       25.1
     0.2080      5.905     18.932       24.8
     0.2092      5.777     18.822       24.6
     0.2104      5.652     18.713       24.4
     0.2116      5.530     18.605       24.1
     0.2128      5.411     18.497       23.9
     0.2140      5.294     18.390       23.7
     0.2152      5.179     18.283       23.5
     0.2164      5.067     18.178       23.2
     0.2176      4.958     18.072       23.0
     0.2188      4.851     17.968       22.8
     0.2200      4.746     17.864       22.6
     0.2212      4.643     17.760       22.4
     0.2224      4.543     17.657       22.2
     0.2236      4.445     17.555       22.0
     0.2248      4.348     17.453       21.8
     0.2260      4.254     17.352       21.6
     0.2272      4.162     17.252       21.4
     0.2284      4.072     17.152       21.2
     0.2296      3.984     17.053       21.0
     0.2308      3.898     16.954       20.9
     0.2320      3.814     16.856       20.7
     0.2332      3.732     16.758       20.5
     0.2344      3.651     16.661       20.3
     0.2356      3.572     16.565       20.1
     0.2368      3.495     16.469       20.0
     0.2380      3.419     16.373       19.8
     0.2392      3.345     16.279       19.6
