PicoQuant FluoFit 4.6.5.0
Saved : 2/3/2015 4:29:39 PM

Model: Exp. [Reconv.] (Exponential)
Plotted Data Set #73 Decay: "\..\Decay histograms for intensity levels.txt" (77)
Plotted Data Set #73 IRF: "\..\IRF 20140118.phd" (1)
X²(reduced): 0.4116 ; Fitted Data Points: 3168

Data Set #73
     Decay                 IRF                   Model Decay           Residuals
     t[ns]     Intens.     t[ns]     Intens.     t[ns]     Intens.     t[ns]       diff.
     1.0552     21.172      0.000       21.2
     1.0767     20.962      0.000       21.0
     1.0983     20.754      0.000       20.8
     1.1198     20.548      0.000       20.5
     1.1413     20.345      0.000       20.3
     1.1629     20.143      0.000       20.1
     1.1844     19.943      0.000       19.9
     1.2059     19.745      0.000       19.7
     1.2275     19.550      0.000       19.5
     1.2490     19.356      0.000       19.4
     1.2705     19.164      0.000       19.2
     1.2921     18.974      0.000       19.0
     1.3136     18.786      0.000       18.8
     1.3351     18.599      0.000       18.6
     1.3567     18.415      0.000       18.4
     1.3782     18.232      0.000       18.2
     1.3997     18.052      0.000       18.1
     1.4213     17.873      0.000       17.9
     1.4428     17.695      0.000       17.7
     1.4643     17.520      0.000       17.5
     1.4859     17.346      0.000       17.3
     1.5074     17.174      0.000       17.2
     1.5289     17.004      0.000       17.0
     1.5505     16.835      0.000       16.8
     1.5720     16.668      0.000       16.7
     1.5935     16.503      0.000       16.5
     1.6151     16.339      0.000       16.3
     1.6366     16.177      0.000       16.2
     1.6582     16.017      0.000       16.0
     1.6797     15.858      0.000       15.9
     1.7012     15.701      0.000       15.7
     1.7228     15.545      0.000       15.5
     1.7443     15.391      0.000       15.4
     1.7658     15.239      0.000       15.2
     1.7874     15.087      0.000       15.1
     1.8089     14.938      0.000       14.9
     1.8304     14.790      0.000       14.8
     1.8520     14.643      0.000       14.6
     1.8735     14.498      0.000       14.5
     1.8950     14.354      0.000       14.4
     1.9166     14.212      0.000       14.2
     1.9381     14.071      0.000       14.1
     1.9596     13.931      0.000       13.9
     1.9812     13.793      0.000       13.8
     2.0027     13.656      0.000       13.7
     2.0242     13.521      0.000       13.5
     2.0458     13.387      0.000       13.4
     2.0673     13.254      0.000       13.3
     2.0888     13.123      0.000       13.1
     2.1104     12.993      0.000       13.0
     2.1319     12.864      0.000       12.9
     2.1534     12.736      0.000       12.7
     2.1750     12.610      0.000       12.6
     2.1965     12.485      0.000       12.5
     2.2180     12.361      0.000       12.4
     2.2396     12.239      0.000       12.2
     2.2611     12.117      0.000       12.1
     2.2826     11.997      0.000       12.0
     2.3042     11.878      0.000       11.9
     2.3257     11.760      0.000       11.8
     2.3473     11.644      0.000       11.6
     2.3688     11.528      0.000       11.5
     2.3903     11.414      0.000       11.4
     2.4119     11.301      0.000       11.3
     2.4334     11.189      0.000       11.2
     2.4549     11.078      0.000       11.1
     2.4765     10.968      0.000       11.0
     2.4980     10.859      0.000       10.9
     2.5195     10.752      0.000       10.8
     2.5411     10.645      0.000       10.6
     2.5626     10.539      0.000       10.5
     2.5841     10.435      0.000       10.4
     2.6057     10.331      0.000       10.3
     2.6272     10.229      0.000       10.2
     2.6487     10.128      0.000       10.1
     2.6703     10.027      0.000       10.0
     2.6918      9.928      0.000        9.9
     2.7133      9.829      0.000        9.8
     2.7349      9.732      0.000        9.7
     2.7564      9.635      0.000        9.6
     2.7779      9.540      0.000        9.5
     2.7995      9.445      0.000        9.4
     2.8210      9.352      0.000        9.4
     2.8425      9.259      0.000        9.3
     2.8641      9.167      0.000        9.2
     2.8856      9.076      0.000        9.1
     2.9071      8.986      0.000        9.0
     2.9287      8.897      0.000        8.9
     2.9502      8.809      0.000        8.8
     2.9717      8.721      0.000        8.7
     2.9933      8.635      0.000        8.6
     3.0148      8.549      0.000        8.5
     3.0364      8.465      0.000        8.5
     3.0579      8.381      0.000        8.4
     3.0794      8.298      0.000        8.3
     3.1010      8.215      0.000        8.2
     3.1225      8.134      0.000        8.1
     3.1440      8.053      0.000        8.1
     3.1656      7.973      0.000        8.0
     3.1871      7.894      0.000        7.9
     3.2086      7.816      0.000        7.8
     3.2302      7.738      0.000        7.7
     3.2517      7.662      0.000        7.7
     3.2732      7.586      0.000        7.6
     3.2948      7.511      0.000        7.5
     3.3163      7.436      0.000        7.4
     3.3378      7.362      0.000        7.4
     3.3594      7.289      0.000        7.3
     3.3809      7.217      0.000        7.2
     3.4024      7.146      0.000        7.1
     3.4240      7.075      0.000        7.1
     3.4455      7.005      0.000        7.0
     3.4670      6.935      0.000        6.9
     3.4886      6.866      0.000        6.9
     3.5101      6.798      0.000        6.8
     3.5316      6.731      0.000        6.7
     3.5532      6.664      0.000        6.7
     3.5747      6.598      0.000        6.6
     3.5962      6.533      0.000        6.5
     3.6178      6.468      0.000        6.5
     3.6393      6.404      0.000        6.4
     3.6609      6.340      0.000        6.3
     3.6824      6.277      0.000        6.3
     3.7039      6.215      0.000        6.2
     3.7255      6.153      0.000        6.2
     3.7470      6.092      0.000        6.1
     3.7685      6.032      0.000        6.0
     3.7901      5.972      0.000        6.0
     3.8116      5.913      0.000        5.9
     3.8331      5.854      0.000        5.9
     3.8547      5.796      0.000        5.8
     3.8762      5.739      0.000        5.7
     3.8977      5.682      0.000        5.7
     3.9193      5.626      0.000        5.6
     3.9408      5.570      0.000        5.6
     3.9623      5.515      0.000        5.5
     3.9839      5.460      0.000        5.5
     4.0054      5.406      0.000        5.4
     4.0269      5.352      0.000        5.4
     4.0485      5.299      0.000        5.3
     4.0700      5.247      0.000        5.2
     4.0915      5.195      0.000        5.2
     4.1131      5.143      0.000        5.1
     4.1346      5.092      0.000        5.1
     4.1561      5.042      0.000        5.0
     4.1777      4.992      0.000        5.0
     4.1992      4.942      0.000        4.9
     4.2207      4.893      0.000        4.9
     4.2423      4.845      0.000        4.8
     4.2638      4.796      0.000        4.8
     4.2853      4.749      0.000        4.7
     4.3069      4.702      0.000        4.7
     4.3284      4.655      0.000        4.7
     4.3500      4.609      0.000        4.6
     4.3715      4.563      0.000        4.6
     4.3930      4.518      0.000        4.5
     4.4146      4.473      0.000        4.5
     4.4361      4.429      0.000        4.4
     4.4576      4.385      0.000        4.4
     4.4792      4.342      0.000        4.3
     4.5007      4.299      0.000        4.3
     4.5222      4.256      0.000        4.3
     4.5438      4.214      0.000        4.2
     4.5653      4.172      0.000        4.2
     4.5868      4.131      0.000        4.1
     4.6084      4.090      0.000        4.1
     4.6299      4.049      0.000        4.0
     4.6514      4.009      0.000        4.0
     4.6730      3.969      0.000        4.0
     4.6945      3.930      0.000        3.9
     4.7160      3.891      0.000        3.9
     4.7376      3.852      0.000        3.9
     4.7591      3.814      0.000        3.8
     4.7806      3.776      0.000        3.8
     4.8022      3.739      0.000        3.7
     4.8237      3.702      0.000        3.7
     4.8452      3.665      0.000        3.7
     4.8668      3.629      0.000        3.6
     4.8883      3.593      0.000        3.6
     4.9098      3.557      0.000        3.6
     4.9314      3.522      0.000        3.5
     4.9529      3.487      0.000        3.5
     4.9745      3.452      0.000        3.5
     4.9960      3.418      0.000        3.4
     5.0175      3.384      0.000        3.4
     5.0391      3.351      0.000        3.4
     5.0606      3.317      0.000        3.3
     5.0821      3.284      0.000        3.3
     5.1037      3.252      0.000        3.3
     5.1252      3.220      0.000        3.2
     5.1467      3.188      0.000        3.2
     5.1683      3.156      0.000        3.2
     5.1898      3.125      0.000        3.1
     5.2113      3.094      0.000        3.1
     5.2329      3.063      0.000        3.1
     5.2544      3.033      0.000        3.0
     5.2759      3.003      0.000        3.0
     5.2975      2.973      0.000        3.0
     5.3190      2.943      0.000        2.9
     5.3405      2.914      0.000        2.9
     5.3621      2.885      0.000        2.9
     5.3836      2.857      0.000        2.9
     5.4051      2.828      0.000        2.8
     5.4267      2.800      0.000        2.8
     5.4482      2.773      0.000        2.8
     5.4697      2.745      0.000        2.7
     5.4913      2.718      0.000        2.7
     5.5128      2.691      0.000        2.7
     5.5343      2.664      0.000        2.7
     5.5559      2.638      0.000        2.6
     5.5774      2.612      0.000        2.6
     5.5989      2.586      0.000        2.6
     5.6205      2.560      0.000        2.6
     5.6420      2.535      0.000        2.5
     5.6636      2.510      0.000        2.5
     5.6851      2.485      0.000        2.5
     5.7066      2.460      0.000        2.5
     5.7282      2.436      0.000        2.4
     5.7497      2.412      0.000        2.4
     5.7712      2.388      0.000        2.4
     5.7928      2.364      0.000        2.4
     5.8143      2.341      0.000        2.3
     5.8358      2.317      0.000        2.3
     5.8574      2.294      0.000        2.3
     5.8789      2.272      0.000        2.3
     5.9004      2.249      0.000        2.2
     5.9220      2.227      0.000        2.2
     5.9435      2.205      0.000        2.2
     5.9650      2.183      0.000        2.2
     5.9866      2.161      0.000        2.2
     6.0081      2.140      0.000        2.1
     6.0296      2.119      0.000        2.1
     6.0512      2.098      0.000        2.1
     6.0727      2.077      0.000        2.1
     6.0942      2.056      0.000        2.1
     6.1158      2.036      0.000        2.0
     6.1373      2.016      0.000        2.0
     6.1588      1.996      0.000        2.0
     6.1804      1.976      0.000        2.0
     6.2019      1.956      0.000        2.0
     6.2234      1.937      0.000        1.9
     6.2450      1.918      0.000        1.9
     6.2665      1.899      0.000        1.9
     6.2881      1.880      0.000        1.9
     6.3096      1.861      0.000        1.9
     6.3311      1.843      0.000        1.8
     6.3527      1.824      0.000        1.8
     6.3742      1.806      0.000        1.8
     6.3957      1.788      0.000        1.8
     6.4173      1.771      0.000        1.8
     6.4388      1.753      0.000        1.8
     6.4603      1.736      0.000        1.7
     6.4819      1.719      0.000        1.7
     6.5034      1.702      0.000        1.7
     6.5249      1.685      0.000        1.7
     6.5465      1.668      0.000        1.7
     6.5680      1.651      0.000        1.7
     6.5895      1.635      0.000        1.6
     6.6111      1.619      0.000        1.6
     6.6326      1.603      0.000        1.6
     6.6541      1.587      0.000        1.6
     6.6757      1.571      0.000        1.6
     6.6972      1.556      0.000        1.6
     6.7187      1.540      0.000        1.5
     6.7403      1.525      0.000        1.5
     6.7618      1.510      0.000        1.5
     6.7833      1.495      0.000        1.5
     6.8049      1.480      0.000        1.5
     6.8264      1.465      0.000        1.5
     6.8479      1.451      0.000        1.5
     6.8695      1.436      0.000        1.4
     6.8910      1.422      0.000        1.4
     6.9125      1.408      0.000        1.4
     6.9341      1.394      0.000        1.4
     6.9556      1.380      0.000        1.4
     6.9772      1.367      0.000        1.4
     6.9987      1.353      0.000        1.4
     7.0202      1.340      0.000        1.3
     7.0418      1.326      0.000        1.3
     7.0633      1.313      0.000        1.3
     7.0848      1.300      0.000        1.3
     7.1064      1.287      0.000        1.3
     7.1279      1.274      0.000        1.3
     7.1494      1.262      0.000        1.3
     7.1710      1.249      0.000        1.2
     7.1925      1.237      0.000        1.2
     7.2140      1.225      0.000        1.2
     7.2356      1.213      0.000        1.2
     7.2571      1.201      0.000        1.2
     7.2786      1.189      0.000        1.2
     7.3002      1.177      0.000        1.2
     7.3217      1.165      0.000        1.2
     7.3432      1.154      0.000        1.2
     7.3648      1.142      0.000        1.1
     7.3863      1.131      0.000        1.1
     7.4078      1.120      0.000        1.1
     7.4294      1.109      0.000        1.1
     7.4509      1.098      0.000        1.1
     7.4724      1.087      0.000        1.1
     7.4940      1.076      0.000        1.1
     7.5155      1.065      0.000        1.1
     7.5370      1.055      0.000        1.1
     7.5586      1.044      0.000        1.0
     7.5801      1.034      0.000        1.0
     7.6016      1.024      0.000        1.0
     7.6232      1.013      0.000        1.0
     7.6447      1.003      0.000        1.0
     7.6663      0.993      0.000        1.0
     7.6878      0.984      0.000        1.0
     7.7093      0.974      0.000        1.0
     7.7309      0.964      0.000        1.0
     7.7524      0.955      0.000        1.0
     7.7739      0.945      0.000        0.9
     7.7955      0.936      0.000        0.9
     7.8170      0.926      0.000        0.9
     7.8385      0.917      0.000        0.9
     7.8601      0.908      0.000        0.9
     7.8816      0.899      0.000        0.9
     7.9031      0.890      0.000        0.9
     7.9247      0.881      0.000        0.9
     7.9462      0.873      0.000        0.9
     7.9677      0.864      0.000        0.9
     7.9893      0.856      0.000        0.9
     8.0108      0.847      0.000        0.8
     8.0323      0.839      0.000        0.8
     8.0539      0.830      0.000        0.8
     8.0754      0.822      0.000        0.8
     8.0969      0.814      0.000        0.8
     8.1185      0.806      0.000        0.8
     8.1400      0.798      0.000        0.8
     8.1615      0.790      0.000        0.8
     8.1831      0.782      0.000        0.8
     8.2046      0.774      0.000        0.8
     8.2261      0.767      0.000        0.8
     8.2477      0.759      0.000        0.8
     8.2692      0.752      0.000        0.8
     8.2908      0.744      0.000        0.7
     8.3123      0.737      0.000        0.7
     8.3338      0.729      0.000        0.7
     8.3554      0.722      0.000        0.7
     8.3769      0.715      0.000        0.7
     8.3984      0.708      0.000        0.7
     8.4200      0.701      0.000        0.7
     8.4415      0.694      0.000        0.7
     8.4630      0.687      0.000        0.7
     8.4846      0.680      0.000        0.7
     8.5061      0.674      0.000        0.7
     8.5276      0.667      0.000        0.7
     8.5492      0.660      0.000        0.7
     8.5707      0.654      0.000        0.7
     8.5922      0.647      0.000        0.6
     8.6138      0.641      0.000        0.6
     8.6353      0.634      0.000        0.6
     8.6568      0.628      0.000        0.6
     8.6784      0.622      0.000        0.6
     8.6999      0.616      0.000        0.6
     8.7214      0.610      0.000        0.6
     8.7430      0.604      0.000        0.6
     8.7645      0.598      0.000        0.6
     8.7860      0.592      0.000        0.6
     8.8076      0.586      0.000        0.6
     8.8291      0.580      0.000        0.6
     8.8506      0.574      0.000        0.6
     8.8722      0.569      0.000        0.6
     8.8937      0.563      0.000        0.6
     8.9152      0.557      0.000        0.6
     8.9368      0.552      0.000        0.6
     8.9583      0.546      0.000        0.5
     8.9799      0.541      0.000        0.5
     9.0014      0.536      0.000        0.5
     9.0229      0.530      0.000        0.5
     9.0445      0.525      0.000        0.5
     9.0660      0.520      0.000        0.5
     9.0875      0.515      0.000        0.5
     9.1091      0.510      0.000        0.5
     9.1306      0.504      0.000        0.5
     9.1521      0.499      0.000        0.5
     9.1737      0.495      0.000        0.5
     9.1952      0.490      0.000        0.5
     9.2167      0.485      0.000        0.5
     9.2383      0.480      0.000        0.5
     9.2598      0.475      0.000        0.5
     9.2813      0.470      0.000        0.5
     9.3029      0.466      0.000        0.5
     9.3244      0.461      0.000        0.5
     9.3459      0.457      0.000        0.5
     9.3675      0.452      0.000        0.5
     9.3890      0.448      0.000        0.4
     9.4105      0.443      0.000        0.4
     9.4321      0.439      0.000        0.4
     9.4536      0.434      0.000        0.4
     9.4751      0.430      0.000        0.4
     9.4967      0.426      0.000        0.4
     9.5182      0.422      0.000        0.4
     9.5397      0.417      0.000        0.4
     9.5613      0.413      0.000        0.4
     9.5828      0.409      0.000        0.4
     9.6044      0.405      0.000        0.4
     9.6259      0.401      0.000        0.4
     9.6474      0.397      0.000        0.4
     9.6690      0.393      0.000        0.4
     9.6905      0.389      0.000        0.4
     9.7120      0.385      0.000        0.4
     9.7336      0.382      0.000        0.4
     9.7551      0.378      0.000        0.4
     9.7766      0.374      0.000        0.4
     9.7982      0.370      0.000        0.4
     9.8197      0.367      0.000        0.4
     9.8412      0.363      0.000        0.4
     9.8628      0.360      0.000        0.4
     9.8843      0.356      0.000        0.4
     9.9058      0.352      0.000        0.4
     9.9274      0.349      0.000        0.3
     9.9489      0.345      0.000        0.3
     9.9704      0.342      0.000        0.3
     9.9920      0.339      0.000        0.3
    10.0135      0.335      0.000        0.3
    10.0350      0.332      0.000        0.3
    10.0566      0.329      0.000        0.3
    10.0781      0.325      0.000        0.3
    10.0996      0.322      0.000        0.3
    10.1212      0.319      0.000        0.3
    10.1427      0.316      0.000        0.3
    10.1642      0.313      0.000        0.3
    10.1858      0.310      0.000        0.3
    10.2073      0.307      0.000        0.3
    10.2288      0.303      0.000        0.3
    10.2504      0.300      0.000        0.3
    10.2719      0.297      0.000        0.3
    10.2935      0.295      0.000        0.3
    10.3150      0.292      0.000        0.3
    10.3365      0.289      0.000        0.3
    10.3581      0.286      0.000        0.3
    10.3796      0.283      0.000        0.3
    10.4011      0.280      0.000        0.3
    10.4227      0.277      0.000        0.3
    10.4442      0.275      0.000        0.3
    10.4657      0.272      0.000        0.3
    10.4873      0.269      0.000        0.3
    10.5088      0.267      0.000        0.3
    10.5303      0.264      0.000        0.3
    10.5519      0.261      0.000        0.3
    10.5734      0.259      0.000        0.3
    10.5949      0.256      0.000        0.3
    10.6165      0.254      0.000        0.3
    10.6380      0.251      0.000        0.3
    10.6595      0.249      0.000        0.2
    10.6811      0.246      0.000        0.2
    10.7026      0.244      0.000        0.2
    10.7241      0.241      0.000        0.2
    10.7457      0.239      0.000        0.2
    10.7672      0.237      0.000        0.2
    10.7887      0.234      0.000        0.2
    10.8103      0.232      0.000        0.2
    10.8318      0.230      0.000        0.2
    10.8533      0.227      0.000        0.2
    10.8749      0.225      0.000        0.2
    10.8964      0.223      0.000        0.2
    10.9180      0.221      0.000        0.2
    10.9395      0.218      0.000        0.2
    10.9610      0.216      0.000        0.2
    10.9826      0.214      0.000        0.2
    11.0041      0.212      0.000        0.2
    11.0256      0.210      0.000        0.2
    11.0472      0.208      0.000        0.2
    11.0687      0.206      0.000        0.2
    11.0902      0.204      0.000        0.2
    11.1118      0.202      0.000        0.2
    11.1333      0.200      0.000        0.2
    11.1548      0.198      0.000        0.2
    11.1764      0.196      0.000        0.2
    11.1979      0.194      0.000        0.2
    11.2194      0.192      0.000        0.2
    11.2410      0.190      0.000        0.2
    11.2625      0.188      0.000        0.2
    11.2840      0.186      0.000        0.2
    11.3056      0.184      0.000        0.2
    11.3271      0.183      0.000        0.2
    11.3486      0.181      0.000        0.2
    11.3702      0.179      0.000        0.2
    11.3917      0.177      0.000        0.2
    11.4132      0.175      0.000        0.2
    11.4348      0.174      0.000        0.2
    11.4563      0.172      0.000        0.2
    11.4778      0.170      0.000        0.2
    11.4994      0.169      0.000        0.2
    11.5209      0.167      0.000        0.2
    11.5424      0.165      0.000        0.2
    11.5640      0.164      0.000        0.2
    11.5855      0.162      0.000        0.2
    11.6071      0.160      0.000        0.2
    11.6286      0.159      0.000        0.2
    11.6501      0.157      0.000        0.2
    11.6717      0.156      0.000        0.2
    11.6932      0.154      0.000        0.2
    11.7147      0.153      0.000        0.2
    11.7363      0.151      0.000        0.2
    11.7578      0.150      0.000        0.1
    11.7793      0.148      0.000        0.1
    11.8009      0.147      0.000        0.1
    11.8224      0.145      0.000        0.1
    11.8439      0.144      0.000        0.1
    11.8655      0.142      0.000        0.1
    11.8870      0.141      0.000        0.1
    11.9085      0.139      0.000        0.1
    11.9301      0.138      0.000        0.1
    11.9516      0.137      0.000        0.1
    11.9731      0.135      0.000        0.1
    11.9947      0.134      0.000        0.1
    12.0162      0.133      0.000        0.1
    12.0377      0.131      0.000        0.1
    12.0593      0.130      0.000        0.1
    12.0808      0.129      0.000        0.1
    12.1023      0.128      0.000        0.1
    12.1239      0.126      0.000        0.1
    12.1454      0.125      0.000        0.1
    12.1669      0.124      0.000        0.1
    12.1885      0.123      0.000        0.1
    12.2100      0.121      0.000        0.1
    12.2315      0.120      0.000        0.1
    12.2531      0.119      0.000        0.1
    12.2746      0.118      0.000        0.1
    12.2962      0.117      0.000        0.1
    12.3177      0.115      0.000        0.1
    12.3392      0.114      0.000        0.1
    12.3608      0.113      0.000        0.1
    12.3823      0.112      0.000        0.1
    12.4038      0.111      0.000        0.1
    12.4254      0.110      0.000        0.1
    12.4469      0.109      0.000        0.1
    12.4684      0.108      0.000        0.1
    12.4900      0.107      0.000        0.1
    12.5115      0.106      0.000        0.1
    12.5330      0.104      0.000        0.1
    12.5546      0.103      0.000        0.1
    12.5761      0.102      0.000        0.1
    12.5976      0.101      0.000        0.1
    12.6192      0.100      0.000        0.1
    12.6407      0.099      0.000        0.1
    12.6622      0.098      0.000        0.1
    12.6838      0.097      0.000        0.1
    12.7053      0.096      0.000        0.1
    12.7268      0.096      0.000        0.1
    12.7484      0.095      0.000        0.1
    12.7699      0.094      0.000        0.1
    12.7914      0.093      0.000        0.1
    12.8130      0.092      0.000        0.1
    12.8345      0.091      0.000        0.1
    12.8560      0.090      0.000        0.1
    12.8776      0.089      0.000        0.1
    12.8991      0.088      0.000        0.1
    12.9207      0.087      0.000        0.1
    12.9422      0.086      0.000        0.1
    12.9637      0.086      0.000        0.1
    12.9853      0.085      0.000        0.1
    13.0068      0.084      0.000        0.1
    13.0283      0.083      0.000        0.1
    13.0499      0.082      0.000        0.1
    13.0714      0.081      0.000        0.1
    13.0929      0.081      0.000        0.1
    13.1145      0.080      0.000        0.1
    13.1360      0.079      0.000        0.1
    13.1575      0.078      0.000        0.1
    13.1791      0.077      0.000        0.1
    13.2006      0.077      0.000        0.1
    13.2221      0.076      0.000        0.1
    13.2437      0.075      0.000        0.1
    13.2652      0.074      0.000        0.1
    13.2867      0.074      0.000        0.1
    13.3083      0.073      0.000        0.1
    13.3298      0.072      0.000        0.1
    13.3513      0.072      0.000        0.1
    13.3729      0.071      0.000        0.1
    13.3944      0.070      0.000        0.1
    13.4159      0.069      0.000        0.1
    13.4375      0.069      0.000        0.1
    13.4590      0.068      0.000        0.1
    13.4805      0.067      0.000        0.1
    13.5021      0.067      0.000        0.1
    13.5236      0.066      0.000        0.1
    13.5451      0.065      0.000        0.1
    13.5667      0.065      0.000        0.1
    13.5882      0.064      0.000        0.1
    13.6098      0.063      0.000        0.1
    13.6313      0.063      0.000        0.1
    13.6528      0.062      0.000        0.1
    13.6744      0.062      0.000        0.1
    13.6959      0.061      0.000        0.1
    13.7174      0.060      0.000        0.1
    13.7390      0.060      0.000        0.1
    13.7605      0.059      0.000        0.1
    13.7820      0.059      0.000        0.1
    13.8036      0.058      0.000        0.1
    13.8251      0.057      0.000        0.1
    13.8466      0.057      0.000        0.1
    13.8682      0.056      0.000        0.1
    13.8897      0.056      0.000        0.1
    13.9112      0.055      0.000        0.1
    13.9328      0.055      0.000        0.1
    13.9543      0.054      0.000        0.1
    13.9758      0.054      0.000        0.1
    13.9974      0.053      0.000        0.1
    14.0189      0.053      0.000        0.1
    14.0404      0.052      0.000        0.1
    14.0620      0.051      0.000        0.1
    14.0835      0.051      0.000        0.1
    14.1050      0.050      0.000        0.1
    14.1266      0.050      0.000        0.0
    14.1481      0.049      0.000        0.0
    14.1696      0.049      0.000        0.0
    14.1912      0.049      0.000        0.0
    14.2127      0.048      0.000        0.0
    14.2343      0.048      0.000        0.0
    14.2558      0.047      0.000        0.0
    14.2773      0.047      0.000        0.0
    14.2989      0.046      0.000        0.0
    14.3204      0.046      0.000        0.0
    14.3419      0.045      0.000        0.0
    14.3635      0.045      0.000        0.0
    14.3850      0.044      0.000        0.0
    14.4065      0.044      0.000        0.0
    14.4281      0.043      0.000        0.0
    14.4496      0.043      0.000        0.0
    14.4711      0.043      0.000        0.0
    14.4927      0.042      0.000        0.0
    14.5142      0.042      0.000        0.0
    14.5357      0.041      0.000        0.0
    14.5573      0.041      0.000        0.0
    14.5788      0.041      0.000        0.0
    14.6003      0.040      0.000        0.0
    14.6219      0.040      0.000        0.0
    14.6434      0.039      0.000        0.0
    14.6649      0.039      0.000        0.0
    14.6865      0.039      0.000        0.0
    14.7080      0.038      0.000        0.0
    14.7295      0.038      0.000        0.0
    14.7511      0.037      0.000        0.0
    14.7726      0.037      0.000        0.0
    14.7941      0.037      0.000        0.0
    14.8157      0.036      0.000        0.0
    14.8372      0.036      0.000        0.0
    14.8587      0.036      0.000        0.0
    14.8803      0.035      0.000        0.0
    14.9018      0.035      0.000        0.0
    14.9234      0.035      0.000        0.0
    14.9449      0.034      0.000        0.0
    14.9664      0.034      0.000        0.0
    14.9880      0.034      0.000        0.0
    15.0095      0.033      0.000        0.0
    15.0310      0.033      0.000        0.0
    15.0526      0.033      0.000        0.0
    15.0741      0.032      0.000        0.0
    15.0956      0.032      0.000        0.0
    15.1172      0.032      0.000        0.0
    15.1387      0.031      0.000        0.0
    15.1602      0.031      0.000        0.0
    15.1818      0.031      0.000        0.0
    15.2033      0.030      0.000        0.0
    15.2248      0.030      0.000        0.0
    15.2464      0.030      0.000        0.0
    15.2679      0.029      0.000        0.0
    15.2894      0.029      0.000        0.0
    15.3110      0.029      0.000        0.0
    15.3325      0.029      0.000        0.0
    15.3540      0.028      0.000        0.0
    15.3756      0.028      0.000        0.0
    15.3971      0.028      0.000        0.0
    15.4186      0.027      0.000        0.0
    15.4402      0.027      0.000        0.0
    15.4617      0.027      0.000        0.0
    15.4832      0.027      0.000        0.0
    15.5048      0.026      0.000        0.0
    15.5263      0.026      0.000        0.0
    15.5479      0.026      0.000        0.0
    15.5694      0.026      0.000        0.0
    15.5909      0.025      0.000        0.0
    15.6125      0.025      0.000        0.0
    15.6340      0.025      0.000        0.0
    15.6555      0.025      0.000        0.0
    15.6771      0.024      0.000        0.0
    15.6986      0.024      0.000        0.0
    15.7201      0.024      0.000        0.0
    15.7417      0.024      0.000        0.0
    15.7632      0.023      0.000        0.0
    15.7847      0.023      0.000        0.0
    15.8063      0.023      0.000        0.0
    15.8278      0.023      0.000        0.0
    15.8493      0.023      0.000        0.0
    15.8709      0.022      0.000        0.0
    15.8924      0.022      0.000        0.0
    15.9139      0.022      0.000        0.0
    15.9355      0.022      0.000        0.0
    15.9570      0.021      0.000        0.0
    15.9785      0.021      0.000        0.0
    16.0001      0.021      0.000        0.0
    16.0216      0.021      0.000        0.0
    16.0431      0.021      0.000        0.0
    16.0647      0.020      0.000        0.0
    16.0862      0.020      0.000        0.0
    16.1077      0.020      0.000        0.0
    16.1293      0.020      0.000        0.0
    16.1508      0.020      0.000        0.0
    16.1723      0.019      0.000        0.0
    16.1939      0.019      0.000        0.0
    16.2154      0.019      0.000        0.0
    16.2370      0.019      0.000        0.0
    16.2585      0.019      0.000        0.0
    16.2800      0.018      0.000        0.0
    16.3016      0.018      0.000        0.0
    16.3231      0.018      0.000        0.0
    16.3446      0.018      0.000        0.0
    16.3662      0.018      0.000        0.0
    16.3877      0.018      0.000        0.0
    16.4092      0.017      0.000        0.0
    16.4308      0.017      0.000        0.0
    16.4523      0.017      0.000        0.0
    16.4738      0.017      0.000        0.0
    16.4954      0.017      0.000        0.0
    16.5169      0.017      0.000        0.0
    16.5384      0.016      0.000        0.0
    16.5600      0.016      0.000        0.0
    16.5815      0.016      0.000        0.0
    16.6030      0.016      0.000        0.0
    16.6246      0.016      0.000        0.0
    16.6461      0.016      0.000        0.0
    16.6676      0.015      0.000        0.0
    16.6892      0.015      0.000        0.0
    16.7107      0.015      0.000        0.0
    16.7322      0.015      0.000        0.0
    16.7538      0.015      0.000        0.0
    16.7753      0.015      0.000        0.0
    16.7968      0.015      0.000        0.0
    16.8184      0.014      0.000        0.0
    16.8399      0.014      0.000        0.0
    16.8614      0.014      0.000        0.0
    16.8830      0.014      0.000        0.0
    16.9045      0.014      0.000        0.0
    16.9261      0.014      0.000        0.0
    16.9476      0.014      0.000        0.0
    16.9691      0.013      0.000        0.0
    16.9907      0.013      0.000        0.0
    17.0122      0.013      0.000        0.0
    17.0337      0.013      0.000        0.0
    17.0553      0.013      0.000        0.0
    17.0768      0.013      0.000        0.0
    17.0983      0.013      0.000        0.0
    17.1199      0.013      0.000        0.0
    17.1414      0.012      0.000        0.0
    17.1629      0.012      0.000        0.0
    17.1845      0.012      0.000        0.0
    17.2060      0.012      0.000        0.0
    17.2275      0.012      0.000        0.0
    17.2491      0.012      0.000        0.0
    17.2706      0.012      0.000        0.0
    17.2921      0.012      0.000        0.0
    17.3137      0.011      0.000        0.0
    17.3352      0.011      0.000        0.0
    17.3567      0.011      0.000        0.0
    17.3783      0.011      0.000        0.0
    17.3998      0.011      0.000        0.0
    17.4213      0.011      0.000        0.0
    17.4429      0.011      0.000        0.0
    17.4644      0.011      0.000        0.0
    17.4859      0.011      0.000        0.0
